Year,BTUs,Column_Order,Sector
2021,103.882,10,Utility-Scale Solar Energy Consumption: Total
2021,104.528,10,Utility-Scale Solar Energy Consumption: Total
2021,103.635,10,Utility-Scale Solar Energy Consumption: Total
2021,97.435,10,Utility-Scale Solar Energy Consumption: Total
2021,81.085,10,Utility-Scale Solar Energy Consumption: Total
2021,69.077,10,Utility-Scale Solar Energy Consumption: Total
2021,55.751,10,Utility-Scale Solar Energy Consumption: Total
2022,70.218,10,Utility-Scale Solar Energy Consumption: Total
2022,80.734,10,Utility-Scale Solar Energy Consumption: Total
2022,104.316,10,Utility-Scale Solar Energy Consumption: Total
2022,118.296,10,Utility-Scale Solar Energy Consumption: Total
2022,132.921,10,Utility-Scale Solar Energy Consumption: Total
2022,139.639,10,Utility-Scale Solar Energy Consumption: Total
2022,137.31,10,Utility-Scale Solar Energy Consumption: Total
2022,125.299,10,Utility-Scale Solar Energy Consumption: Total
1984,-0.001,11,Solar Energy Consumption
1984,0.001,11,Solar Energy Consumption
1984,0.002,11,Solar Energy Consumption
1984,0.003,11,Solar Energy Consumption
1984,0.007,11,Solar Energy Consumption
1984,0.01,11,Solar Energy Consumption
1984,0.003,11,Solar Energy Consumption
1984,0.009,11,Solar Energy Consumption
1984,0.01,11,Solar Energy Consumption
1984,0.007,11,Solar Energy Consumption
1984,0.004,11,Solar Energy Consumption
1984,0,11,Solar Energy Consumption
1985,0.005,11,Solar Energy Consumption
1985,-0.001,11,Solar Energy Consumption
1985,0.001,11,Solar Energy Consumption
1985,0.013,11,Solar Energy Consumption
1985,0.015,11,Solar Energy Consumption
1985,0.016,11,Solar Energy Consumption
1985,0.011,11,Solar Energy Consumption
1985,0.021,11,Solar Energy Consumption
1985,0.014,11,Solar Energy Consumption
1985,0.01,11,Solar Energy Consumption
1985,0.003,11,Solar Energy Consumption
1985,0.002,11,Solar Energy Consumption
1986,0.007,11,Solar Energy Consumption
1986,0.006,11,Solar Energy Consumption
1986,0.011,11,Solar Energy Consumption
1986,0.014,11,Solar Energy Consumption
1986,0.019,11,Solar Energy Consumption
1986,0.015,11,Solar Energy Consumption
1986,0.017,11,Solar Energy Consumption
1986,0.017,11,Solar Energy Consumption
1986,0.015,11,Solar Energy Consumption
1986,0.013,11,Solar Energy Consumption
1986,0.009,11,Solar Energy Consumption
1986,0.003,11,Solar Energy Consumption
1987,0.001,11,Solar Energy Consumption
1987,0.006,11,Solar Energy Consumption
1987,0.009,11,Solar Energy Consumption
1987,0.013,11,Solar Energy Consumption
1987,0.013,11,Solar Energy Consumption
1987,0.017,11,Solar Energy Consumption
1987,0.019,11,Solar Energy Consumption
1987,0.012,11,Solar Energy Consumption
1987,0.008,11,Solar Energy Consumption
1987,0.006,11,Solar Energy Consumption
1987,0.003,11,Solar Energy Consumption
1987,0.002,11,Solar Energy Consumption
1988,0.005,11,Solar Energy Consumption
1988,0.008,11,Solar Energy Consumption
1988,0.013,11,Solar Energy Consumption
1988,0.005,11,Solar Energy Consumption
1988,0.013,11,Solar Energy Consumption
1988,0.014,11,Solar Energy Consumption
1988,0.012,11,Solar Energy Consumption
1988,0.012,11,Solar Energy Consumption
1988,0.01,11,Solar Energy Consumption
1988,0.001,11,Solar Energy Consumption
1988,0.001,11,Solar Energy Consumption
1988,0.001,11,Solar Energy Consumption
1989,2.882,11,Solar Energy Consumption
1989,3.106,11,Solar Energy Consumption
1989,4.372,11,Solar Energy Consumption
1989,4.846,11,Solar Energy Consumption
1989,5.24,11,Solar Energy Consumption
1989,5.349,11,Solar Energy Consumption
1989,5.75,11,Solar Energy Consumption
1989,5.596,11,Solar Energy Consumption
1989,5.183,11,Solar Energy Consumption
1989,4.718,11,Solar Energy Consumption
1989,3.886,11,Solar Energy Consumption
1989,3.552,11,Solar Energy Consumption
1990,3.134,11,Solar Energy Consumption
1990,3.397,11,Solar Energy Consumption
1990,4.688,11,Solar Energy Consumption
1990,5.163,11,Solar Energy Consumption
1990,5.866,11,Solar Energy Consumption
1990,5.824,11,Solar Energy Consumption
1990,6.185,11,Solar Energy Consumption
1990,6.149,11,Solar Energy Consumption
1990,5.471,11,Solar Energy Consumption
1990,5.04,11,Solar Energy Consumption
1990,4.016,11,Solar Energy Consumption
1990,3.852,11,Solar Energy Consumption
1991,3.281,11,Solar Energy Consumption
1991,3.536,11,Solar Energy Consumption
1991,4.627,11,Solar Energy Consumption
1991,5.098,11,Solar Energy Consumption
1991,6.208,11,Solar Energy Consumption
1991,6.303,11,Solar Energy Consumption
1991,6.742,11,Solar Energy Consumption
1991,6.567,11,Solar Energy Consumption
1991,5.937,11,Solar Energy Consumption
1991,5.21,11,Solar Energy Consumption
1991,4.231,11,Solar Energy Consumption
1991,3.903,11,Solar Energy Consumption
1992,3.274,11,Solar Energy Consumption
1992,3.547,11,Solar Energy Consumption
1992,4.875,11,Solar Energy Consumption
1992,5.514,11,Solar Energy Consumption
1992,6.239,11,Solar Energy Consumption
1992,6.28,11,Solar Energy Consumption
1992,6.737,11,Solar Energy Consumption
1992,6.656,11,Solar Energy Consumption
1992,5.977,11,Solar Energy Consumption
1992,5.402,11,Solar Energy Consumption
1992,4.406,11,Solar Energy Consumption
1992,3.997,11,Solar Energy Consumption
1993,3.371,11,Solar Energy Consumption
1993,3.713,11,Solar Energy Consumption
1993,5.22,11,Solar Energy Consumption
1993,5.918,11,Solar Energy Consumption
1993,6.428,11,Solar Energy Consumption
1993,6.336,11,Solar Energy Consumption
1993,6.912,11,Solar Energy Consumption
1993,6.907,11,Solar Energy Consumption
1993,6.241,11,Solar Energy Consumption
1993,5.506,11,Solar Energy Consumption
1993,4.506,11,Solar Energy Consumption
1993,4.158,11,Solar Energy Consumption
1994,3.628,11,Solar Energy Consumption
1994,3.851,11,Solar Energy Consumption
1994,5.51,11,Solar Energy Consumption
1994,6.006,11,Solar Energy Consumption
1994,6.599,11,Solar Energy Consumption
1994,6.72,11,Solar Energy Consumption
1994,6.991,11,Solar Energy Consumption
1994,6.783,11,Solar Energy Consumption
1994,6.327,11,Solar Energy Consumption
1994,5.876,11,Solar Energy Consumption
1994,4.633,11,Solar Energy Consumption
1994,4.231,11,Solar Energy Consumption
1995,3.474,11,Solar Energy Consumption
1995,3.78,11,Solar Energy Consumption
1995,5.263,11,Solar Energy Consumption
1995,6.128,11,Solar Energy Consumption
1995,6.883,11,Solar Energy Consumption
1995,7.076,11,Solar Energy Consumption
1995,7.296,11,Solar Energy Consumption
1995,7.204,11,Solar Energy Consumption
1995,6.449,11,Solar Energy Consumption
1995,5.757,11,Solar Energy Consumption
1995,4.678,11,Solar Energy Consumption
1995,4.278,11,Solar Energy Consumption
1996,3.59,11,Solar Energy Consumption
1996,3.922,11,Solar Energy Consumption
1996,5.744,11,Solar Energy Consumption
1996,6.425,11,Solar Energy Consumption
1996,7.13,11,Solar Energy Consumption
1996,7.244,11,Solar Energy Consumption
1996,7.35,11,Solar Energy Consumption
1996,6.875,11,Solar Energy Consumption
1996,6.073,11,Solar Energy Consumption
1996,5.733,11,Solar Energy Consumption
1996,4.669,11,Solar Energy Consumption
1996,4.415,11,Solar Energy Consumption
1997,3.532,11,Solar Energy Consumption
1997,4.028,11,Solar Energy Consumption
1997,5.527,11,Solar Energy Consumption
1997,6.219,11,Solar Energy Consumption
1997,6.706,11,Solar Energy Consumption
1997,7.02,11,Solar Energy Consumption
1997,7.271,11,Solar Energy Consumption
1997,7.079,11,Solar Energy Consumption
1997,6.24,11,Solar Energy Consumption
1997,5.706,11,Solar Energy Consumption
1997,4.575,11,Solar Energy Consumption
1997,4.305,11,Solar Energy Consumption
1998,3.468,11,Solar Energy Consumption
1998,3.711,11,Solar Energy Consumption
1998,5.527,11,Solar Energy Consumption
1998,6.097,11,Solar Energy Consumption
1998,6.491,11,Solar Energy Consumption
1998,6.843,11,Solar Energy Consumption
1998,7.294,11,Solar Energy Consumption
1998,7.143,11,Solar Energy Consumption
1998,6.367,11,Solar Energy Consumption
1998,5.703,11,Solar Energy Consumption
1998,4.57,11,Solar Energy Consumption
1998,4.281,11,Solar Energy Consumption
1999,3.386,11,Solar Energy Consumption
1999,3.709,11,Solar Energy Consumption
1999,5.305,11,Solar Energy Consumption
1999,5.975,11,Solar Energy Consumption
1999,6.625,11,Solar Energy Consumption
1999,6.707,11,Solar Energy Consumption
1999,7.012,11,Solar Energy Consumption
1999,6.825,11,Solar Energy Consumption
1999,6.103,11,Solar Energy Consumption
1999,5.706,11,Solar Energy Consumption
1999,4.529,11,Solar Energy Consumption
1999,4.239,11,Solar Energy Consumption
2000,3.262,11,Solar Energy Consumption
2000,3.632,11,Solar Energy Consumption
2000,4.986,11,Solar Energy Consumption
2000,5.564,11,Solar Energy Consumption
2000,6.285,11,Solar Energy Consumption
2000,6.372,11,Solar Energy Consumption
2000,6.907,11,Solar Energy Consumption
2000,6.68,11,Solar Energy Consumption
2000,6.105,11,Solar Energy Consumption
2000,5.4,11,Solar Energy Consumption
2000,4.297,11,Solar Energy Consumption
2000,4.042,11,Solar Energy Consumption
2001,3.109,11,Solar Energy Consumption
2001,3.408,11,Solar Energy Consumption
2001,4.843,11,Solar Energy Consumption
2001,5.379,11,Solar Energy Consumption
2001,6.334,11,Solar Energy Consumption
2001,6.487,11,Solar Energy Consumption
2001,6.772,11,Solar Energy Consumption
2001,6.643,11,Solar Energy Consumption
2001,5.924,11,Solar Energy Consumption
2001,5.004,11,Solar Energy Consumption
2001,4.076,11,Solar Energy Consumption
2001,3.771,11,Solar Energy Consumption
2002,3.063,11,Solar Energy Consumption
2002,3.418,11,Solar Energy Consumption
2002,4.831,11,Solar Energy Consumption
2002,5.293,11,Solar Energy Consumption
2002,5.914,11,Solar Energy Consumption
2002,6.348,11,Solar Energy Consumption
2002,6.514,11,Solar Energy Consumption
2002,6.347,11,Solar Energy Consumption
2002,5.629,11,Solar Energy Consumption
2002,4.957,11,Solar Energy Consumption
2002,4.095,11,Solar Energy Consumption
2002,3.659,11,Solar Energy Consumption
2003,3.012,11,Solar Energy Consumption
2003,3.283,11,Solar Energy Consumption
2003,4.781,11,Solar Energy Consumption
2003,5.322,11,Solar Energy Consumption
2003,5.889,11,Solar Energy Consumption
2003,6.166,11,Solar Energy Consumption
2003,6.141,11,Solar Energy Consumption
2003,6.08,11,Solar Energy Consumption
2003,5.538,11,Solar Energy Consumption
2003,4.891,11,Solar Energy Consumption
2003,3.86,11,Solar Energy Consumption
2003,3.572,11,Solar Energy Consumption
2004,2.983,11,Solar Energy Consumption
2004,3.189,11,Solar Energy Consumption
2004,4.774,11,Solar Energy Consumption
2004,5.247,11,Solar Energy Consumption
2004,5.982,11,Solar Energy Consumption
2004,6.09,11,Solar Energy Consumption
2004,6.291,11,Solar Energy Consumption
2004,6.142,11,Solar Energy Consumption
2004,5.544,11,Solar Energy Consumption
2004,4.835,11,Solar Energy Consumption
2004,3.844,11,Solar Energy Consumption
2004,3.581,11,Solar Energy Consumption
2005,2.935,11,Solar Energy Consumption
2005,3.201,11,Solar Energy Consumption
2005,4.612,11,Solar Energy Consumption
2005,5.245,11,Solar Energy Consumption
2005,5.959,11,Solar Energy Consumption
2005,6.078,11,Solar Energy Consumption
2005,6.176,11,Solar Energy Consumption
2005,6.154,11,Solar Energy Consumption
2005,5.532,11,Solar Energy Consumption
2005,4.862,11,Solar Energy Consumption
2005,3.807,11,Solar Energy Consumption
2005,3.52,11,Solar Energy Consumption
2006,3.162,11,Solar Energy Consumption
2006,3.463,11,Solar Energy Consumption
2006,4.836,11,Solar Energy Consumption
2006,5.482,11,Solar Energy Consumption
2006,6.183,11,Solar Energy Consumption
2006,6.222,11,Solar Energy Consumption
2006,6.418,11,Solar Energy Consumption
2006,6.569,11,Solar Energy Consumption
2006,5.776,11,Solar Energy Consumption
2006,5.096,11,Solar Energy Consumption
2006,4.073,11,Solar Energy Consumption
2006,3.746,11,Solar Energy Consumption
2007,3.375,11,Solar Energy Consumption
2007,3.691,11,Solar Energy Consumption
2007,5.303,11,Solar Energy Consumption
2007,5.855,11,Solar Energy Consumption
2007,6.702,11,Solar Energy Consumption
2007,6.757,11,Solar Energy Consumption
2007,7.065,11,Solar Energy Consumption
2007,6.896,11,Solar Energy Consumption
2007,6.286,11,Solar Energy Consumption
2007,5.601,11,Solar Energy Consumption
2007,4.436,11,Solar Energy Consumption
2007,4.036,11,Solar Energy Consumption
2008,3.752,11,Solar Energy Consumption
2008,4.225,11,Solar Energy Consumption
2008,6.07,11,Solar Energy Consumption
2008,6.807,11,Solar Energy Consumption
2008,7.464,11,Solar Energy Consumption
2008,7.812,11,Solar Energy Consumption
2008,7.968,11,Solar Energy Consumption
2008,7.841,11,Solar Energy Consumption
2008,7.118,11,Solar Energy Consumption
2008,6.249,11,Solar Energy Consumption
2008,4.924,11,Solar Energy Consumption
2008,4.588,11,Solar Energy Consumption
2009,3.878,11,Solar Energy Consumption
2009,4.402,11,Solar Energy Consumption
2009,6.418,11,Solar Energy Consumption
2009,7.204,11,Solar Energy Consumption
2009,7.959,11,Solar Energy Consumption
2009,7.953,11,Solar Energy Consumption
2009,8.472,11,Solar Energy Consumption
2009,8.349,11,Solar Energy Consumption
2009,7.506,11,Solar Energy Consumption
2009,6.661,11,Solar Energy Consumption
2009,5.313,11,Solar Energy Consumption
2009,4.876,11,Solar Energy Consumption
2010,4.468,11,Solar Energy Consumption
2010,5.033,11,Solar Energy Consumption
2010,7.235,11,Solar Energy Consumption
2010,8.252,11,Solar Energy Consumption
2010,9.395,11,Solar Energy Consumption
2010,9.689,11,Solar Energy Consumption
2010,9.943,11,Solar Energy Consumption
2010,9.807,11,Solar Energy Consumption
2010,8.896,11,Solar Energy Consumption
2010,7.62,11,Solar Energy Consumption
2010,6.396,11,Solar Energy Consumption
2010,5.793,11,Solar Energy Consumption
2011,5.63,11,Solar Energy Consumption
2011,6.481,11,Solar Energy Consumption
2011,8.976,11,Solar Energy Consumption
2011,10.177,11,Solar Energy Consumption
2011,11.328,11,Solar Energy Consumption
2011,11.726,11,Solar Energy Consumption
2011,11.894,11,Solar Energy Consumption
2011,12.159,11,Solar Energy Consumption
2011,10.864,11,Solar Energy Consumption
2011,9.8,11,Solar Energy Consumption
2011,7.816,11,Solar Energy Consumption
2011,7.601,11,Solar Energy Consumption
2012,7.466,11,Solar Energy Consumption
2012,8.357,11,Solar Energy Consumption
2012,11.942,11,Solar Energy Consumption
2012,13.77,11,Solar Energy Consumption
2012,16.255,11,Solar Energy Consumption
2012,16.975,11,Solar Energy Consumption
2012,17.404,11,Solar Energy Consumption
2012,16.816,11,Solar Energy Consumption
2012,15.692,11,Solar Energy Consumption
2012,14.434,11,Solar Energy Consumption
2012,11.777,11,Solar Energy Consumption
2012,11.361,11,Solar Energy Consumption
2013,10.475,11,Solar Energy Consumption
2013,12.233,11,Solar Energy Consumption
2013,17.077,11,Solar Energy Consumption
2013,18.669,11,Solar Energy Consumption
2013,20.769,11,Solar Energy Consumption
2013,22.017,11,Solar Energy Consumption
2013,22.3,11,Solar Energy Consumption
2013,23.25,11,Solar Energy Consumption
2013,22.042,11,Solar Energy Consumption
2013,21.261,11,Solar Energy Consumption
2013,17.577,11,Solar Energy Consumption
2013,17.328,11,Solar Energy Consumption
2014,16.542,11,Solar Energy Consumption
2014,17.939,11,Solar Energy Consumption
2014,26.187,11,Solar Energy Consumption
2014,29.029,11,Solar Energy Consumption
2014,33.086,11,Solar Energy Consumption
2014,34.867,11,Solar Energy Consumption
2014,34.299,11,Solar Energy Consumption
2014,35.031,11,Solar Energy Consumption
2014,33.184,11,Solar Energy Consumption
2014,30.86,11,Solar Energy Consumption
2014,25.046,11,Solar Energy Consumption
2014,21.35,11,Solar Energy Consumption
2015,21.048,11,Solar Energy Consumption
2015,25.062,11,Solar Energy Consumption
2015,34.925,11,Solar Energy Consumption
2015,39.575,11,Solar Energy Consumption
2015,42.535,11,Solar Energy Consumption
2015,43.229,11,Solar Energy Consumption
2015,44.959,11,Solar Energy Consumption
2015,45.266,11,Solar Energy Consumption
2015,38.976,11,Solar Energy Consumption
2015,34.293,11,Solar Energy Consumption
2015,29.646,11,Solar Energy Consumption
2015,27.219,11,Solar Energy Consumption
2016,26.077,11,Solar Energy Consumption
2016,35.136,11,Solar Energy Consumption
2016,43.408,11,Solar Energy Consumption
2016,48.072,11,Solar Energy Consumption
2016,55.33,11,Solar Energy Consumption
2016,56.391,11,Solar Energy Consumption
2016,61.657,11,Solar Energy Consumption
2016,61.142,11,Solar Energy Consumption
2016,55.455,11,Solar Energy Consumption
2016,49.045,11,Solar Energy Consumption
2016,41.405,11,Solar Energy Consumption
2016,37.1,11,Solar Energy Consumption
2017,36.265,11,Solar Energy Consumption
2017,41.848,11,Solar Energy Consumption
2017,65.102,11,Solar Energy Consumption
2017,71.374,11,Solar Energy Consumption
2017,82.185,11,Solar Energy Consumption
2017,85.986,11,Solar Energy Consumption
2017,81.763,11,Solar Energy Consumption
2017,79.021,11,Solar Energy Consumption
2017,73.142,11,Solar Energy Consumption
2017,66.56,11,Solar Energy Consumption
2017,48.172,11,Solar Energy Consumption
2017,45.508,11,Solar Energy Consumption
2018,48.528,11,Solar Energy Consumption
