MSN,YYYYMM,Value,Column_Order,Description,Unit
SOR7BUS,200308,0.068,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200309,0.062,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200310,0.056,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200311,0.046,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200312,0.044,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200313,0.66,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200401,0.044,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200402,0.047,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200403,0.065,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200404,0.072,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200405,0.079,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200406,0.08,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200407,0.084,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200408,0.083,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200409,0.076,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200410,0.069,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200411,0.057,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200412,0.054,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200413,0.809,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200501,0.066,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200502,0.071,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200503,0.097,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200504,0.107,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200505,0.119,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200506,0.12,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200507,0.126,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200508,0.124,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200509,0.113,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200510,0.103,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200511,0.085,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200512,0.08,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200513,1.212,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200601,0.095,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200602,0.102,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200603,0.141,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200604,0.155,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200605,0.172,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200606,0.173,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200607,0.182,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200608,0.18,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200609,0.164,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200610,0.15,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200611,0.123,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200612,0.116,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200613,1.753,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200701,0.134,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200702,0.144,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200703,0.198,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200704,0.219,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200705,0.241,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200706,0.244,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200707,0.256,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200708,0.253,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200709,0.231,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200710,0.21,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200711,0.173,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200712,0.164,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200713,2.466,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200801,0.214,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200802,0.231,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200803,0.318,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200804,0.35,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200805,0.387,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200806,0.39,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200807,0.41,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200808,0.406,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200809,0.37,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200810,0.337,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200811,0.277,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200812,0.262,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200813,3.952,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200901,0.285,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200902,0.307,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200903,0.423,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200904,0.467,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200905,0.515,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200906,0.52,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200907,0.546,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200908,0.54,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200909,0.492,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200910,0.449,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200911,0.368,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200912,0.349,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,200913,5.261,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201001,0.475,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201002,0.512,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201003,0.706,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201004,0.778,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201005,0.859,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201006,0.867,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201007,0.91,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201008,0.901,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201009,0.821,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201010,0.749,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201011,0.614,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201012,0.583,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201013,8.776,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201101,0.715,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201102,0.77,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201103,1.062,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201104,1.17,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201105,1.292,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201106,1.303,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201107,1.368,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201108,1.354,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201109,1.235,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201110,1.125,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201111,0.923,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201112,0.876,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201113,13.194,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201201,1.061,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201202,1.144,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201203,1.576,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201204,1.737,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201205,1.917,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201206,1.935,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201207,2.031,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201208,2.01,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201209,1.833,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201210,1.671,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201211,1.37,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201212,1.301,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201213,19.586,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201301,1.663,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201302,1.792,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201303,2.47,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201304,2.722,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201305,3.005,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201306,3.032,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201307,3.183,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201308,3.15,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201309,2.873,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201310,2.618,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201311,2.148,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201312,2.039,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201313,30.694,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201401,2.499,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201402,2.634,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201403,3.636,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201404,4,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201405,4.453,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201406,4.547,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201407,4.778,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201408,4.783,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201409,4.488,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201410,4.236,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201411,3.545,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201412,3.452,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201413,47.051,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201501,3.166,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201502,3.492,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
SOR7BUS,201503,4.99,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector,Trillion Btu
